age_mortality_id,x,list_x_units,n,ax,cap_nx,cap_dx,mx,lx_real,lx_stand,dx_real,dx_stand,px,qx,mjux,cap_lx_real,cap_lx_stand,ex,smoothed
DL00050_SpinageLT01_QE_female.csv,11.0000,,33,0.5000,,,,4.0000,0.1212,0.0000,0.0000,1.0000,0.0000,0.0000,,0.1212,1.0000,
DL00050_SpinageLT03_Mweya_male_1964.csv,7.0000,,20,0.5000,,,,6.0000,0.3000,0.0000,0.0000,1.0000,0.0000,0.0000,,0.3000,2.0833,
DL00050_SpinageLT03_Mweya_male_1965.csv,5.0000,,15,0.5000,,,,8.0000,0.5333,0.0000,0.0000,1.0000,0.0000,0.0000,,0.5333,3.1877,
DL00050_SpinageLT03_Mweya_male_1965.csv,8.0000,,15,0.5000,,,,3.0000,0.2000,0.0000,0.0000,1.0000,0.0000,0.0000,,0.2000,1.6668,
DL00050_SpinageLT03_Mweya_male_1966.csv,6.0000,,15,0.5000,,,,8.0000,0.4444,0.0000,0.0000,1.0000,0.0000,0.0000,,0.4444,3.1879,
DL00050_SpinageLT03_Mweya_male_1966.csv,9.0000,,15,0.5000,,,,3.0000,0.1667,0.0000,0.0000,1.0000,0.0000,0.0000,,0.1667,1.6668,
DL00141_ShermanLT01.csv,26.5000,,7,0.0000,,,,0.0000,0.0000,0.0000,0.0000,,,,,0.0000,,
DL00014_Dyke_et_alLT04.csv,67.0000,,258,0.0000,,,,0.0000,0.0003,0.0000,0.0003,0.0000,1.0000,,,0.0000,0.0000,
DL00340_Khazaeli_Drosophila_melanogaster.csv,0.1808,,15352,0.0000,,,,9.0000,0.0006,9.0000,0.0006,0.0000,1.0000,,,0.0000,0.0000,
DL00019_HayashidaniLT01.csv,22.0000,,3936,0.0000,,,,3.0000,0.0008,3.0000,0.0008,0.0000,1.0000,,,0.0000,0.0000,
DL00312_Byers_females.csv,15.0000,,840,0.0000,,,,1.0000,0.0009,1.0000,0.0009,0.0000,1.0000,,,0.0000,0.0000,
DL00040_BobekLT01.csv,1.2500,,1398,0.0000,,,,1.0000,0.0010,1.0000,0.0010,0.0000,1.0000,,,0.0000,0.0000,
DL00040_BobekLT02.csv,1.5000,,868,0.0000,,,,1.0000,0.0010,1.0000,0.0010,0.0000,1.0000,,,0.0000,0.0000,
DL00312_Byers_males.csv,11.0000,,840,0.0000,,,,1.0000,0.0010,1.0000,0.0010,0.0000,1.0000,,,0.0000,0.0000,
DL00016_SchwartzLT01.csv,9.0000,,759,0.0000,,,,1.0000,0.0013,1.0000,0.0013,0.0000,1.0000,,,0.0000,0.0000,
DL00016_SchwartzLT02.csv,15.0000,,773,0.0000,,,,1.0000,0.0013,1.0000,0.0013,0.0000,1.0000,,,0.0000,0.0000,
DL00245_TurnerLT01.csv,75.0000,,1257,0.0000,,,,2.0000,0.0015,2.0000,0.0015,0.0000,1.0000,,,0.0000,0.0000,
DL00147_PaynterLT01.csv,10.0000,,674,0.0000,,,,1.0000,0.0015,1.0000,0.0015,0.0000,1.0000,,,0.0000,0.0000,
DL00147_PaynterLT03.csv,10.0000,,670,0.0000,,,,1.0000,0.0015,1.0000,0.0015,0.0000,1.0000,,,0.0000,0.0000,
DL00040_BobekLT04.csv,1.5000,,487,0.0000,,,,1.0000,0.0020,1.0000,0.0020,0.0000,1.0000,,,0.0000,0.0000,
DL00126_Pucek_pitfalls_males.csv,1.4200,,1471,0.0000,,,,3.0000,0.0020,3.0000,0.0020,0.0000,1.0000,,,0.0000,0.0000,
DL00126_Pucek_pitfalls_spring.csv,1.3300,,1484,0.0000,,,,3.0000,0.0020,3.0000,0.0020,0.0000,1.0000,,,0.0000,0.0000,
DL00126_Pucek_traps_females.csv,1.4200,,576,0.0000,,,,1.0000,0.0020,1.0000,0.0020,0.0000,1.0000,,,0.0000,0.0000,
DL00126_Pucek_traps_spring.csv,1.4200,,567,0.0000,,,,1.0000,0.0020,1.0000,0.0020,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT25.csv,9.0000,,485,0.0000,,,,1.0000,0.0021,1.0000,0.0021,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT27.csv,10.0000,,475,0.0000,,,,1.0000,0.0021,1.0000,0.0021,0.0000,1.0000,,,0.0000,0.0000,
DL00176_MurieLT01.csv,14.0000,,464,0.0000,,,,1.0000,0.0022,1.0000,0.0022,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT23.csv,8.0000,,433,0.0000,,,,1.0000,0.0023,1.0000,0.0023,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT13.csv,9.0000,,418,0.0000,,,,1.0000,0.0024,1.0000,0.0024,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT19.csv,9.0000,,411,0.0000,,,,1.0000,0.0024,1.0000,0.0024,0.0000,1.0000,,,0.0000,0.0000,
DL00075_JezierskiLT02.csv,9.0000,,407,0.0000,,,,1.0000,0.0025,1.0000,0.0025,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT08.csv,8.0000,,388,0.0000,,,,1.0000,0.0026,1.0000,0.0026,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT11.csv,10.0000,,385,0.0000,,,,1.0000,0.0026,1.0000,0.0026,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT21.csv,10.0000,,379,0.0000,,,,1.0000,0.0026,1.0000,0.0026,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT24.csv,10.0000,,379,0.0000,,,,1.0000,0.0026,1.0000,0.0026,0.0000,1.0000,,,0.0000,0.0000,
DL00118_LackLT04.csv,9.0000,,203,0.0000,,,,1.0000,0.0027,1.0000,0.0027,0.0000,1.0000,,,0.0000,0.0000,
DL00118_LackLT09.csv,9.0000,,374,0.0000,,,,1.0000,0.0027,1.0000,0.0027,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT09.csv,9.0000,,373,0.0000,,,,1.0000,0.0027,1.0000,0.0027,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT30.csv,10.0000,,375,0.0000,,,,1.0000,0.0027,1.0000,0.0027,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT07.csv,8.0000,,332,0.0000,,,,1.0000,0.0030,1.0000,0.0030,0.0000,1.0000,,,0.0000,0.0000,
DL00094_Fox_worst.csv,15.0000,,337,0.0000,,,,1.0000,0.0033,1.0000,0.0033,0.0000,1.0000,,,0.0000,0.0000,
DL00002_DeeveyLT03.csv,13.0000,,608,0.0000,,,,2.0000,0.0033,2.0000,0.0033,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT05.csv,9.0000,,303,0.0000,,,,1.0000,0.0033,1.0000,0.0033,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT14.csv,10.0000,,563,0.0000,,,,2.0000,0.0036,2.0000,0.0036,0.0000,1.0000,,,0.0000,0.0000,
DL00087_WolfeLT04.csv,17.0000,,155,0.0000,,,,1.0000,0.0037,1.0000,0.0037,0.0000,1.0000,,,0.0000,0.0000,
DL00285_Bocci_Rupicapra_rupicapraLT01.csv,16.0000,,508,0.0000,,,,2.0000,0.0039,2.0000,0.0039,0.0000,1.0000,,,0.0000,0.0000,
DL00126_Pucek_pitfalls_females.csv,1.4200,,1323,0.0000,,,,5.0000,0.0040,5.0000,0.0040,0.0000,1.0000,,,0.0000,0.0000,
DL00126_Pucek_traps_males.csv,1.4200,,798,0.0000,,,,3.0000,0.0040,3.0000,0.0040,0.0000,1.0000,,,0.0000,0.0000,
DL00313_Ballinger_S_poinsetti.csv,7.0000,,71,0.0000,,,,0.0000,0.0040,0.0000,0.0040,0.0000,1.0000,,,0.0000,0.0000,
DL00314_Ballinger_S_scalaris.csv,4.7500,,217,0.0000,,,,1.0000,0.0040,1.0000,0.0040,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT01.csv,10.0000,,249,0.0000,,,,1.0000,0.0040,1.0000,0.0040,0.0000,1.0000,,,0.0000,0.0000,
DL00037_SinclairLT01.csv,18.0000,,246,0.0000,,,,1.0000,0.0041,1.0000,0.0041,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT31.csv,10.0000,,220,0.0000,,,,1.0000,0.0045,1.0000,0.0045,0.0000,1.0000,,,0.0000,0.0000,
DL00087_WolfeLT07.csv,17.0000,,439,0.0000,,,,2.0000,0.0046,2.0000,0.0046,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT17.csv,10.0000,,423,0.0000,,,,2.0000,0.0047,2.0000,0.0047,0.0000,1.0000,,,0.0000,0.0000,
DL00176_MurieLT03.csv,14.0000,,212,0.0000,,,,1.0000,0.0047,1.0000,0.0047,0.0000,1.0000,,,0.0000,0.0000,
DL00126_Pucek_pitfalls_summer.csv,1.4200,,975,0.0000,,,,5.0000,0.0049,5.0000,0.0049,0.0000,1.0000,,,0.0000,0.0000,
DL00126_Pucek_traps_autumn.csv,1.4200,,191,0.0000,,,,1.0000,0.0049,1.0000,0.0049,0.0000,1.0000,,,0.0000,0.0000,
DL00075_JezierskiLT03_female.csv,8.0000,,204,0.0000,,,,1.0000,0.0049,1.0000,0.0049,0.0000,1.0000,,,0.0000,0.0000,
DL00035_DannLT.csv,16.0000,,201,0.0000,,,,1.0000,0.0050,1.0000,0.0050,0.0000,1.0000,,,0.0000,0.0000,
DL00126_Pucek_pitfalls_autumn.csv,1.2500,,210,0.0000,,,,1.0000,0.0050,1.0000,0.0050,0.0000,1.0000,,,0.0000,0.0000,
DL00075_JezierskiLT03_male.csv,9.0000,,202,0.0000,,,,1.0000,0.0050,1.0000,0.0050,0.0000,1.0000,,,0.0000,0.0000,
DL00087_WolfeLT01.csv,17.0000,,149,0.0000,,,,1.0000,0.0051,1.0000,0.0051,0.0000,1.0000,,,0.0000,0.0000,
DL00052_LawsLT02.csv,30.0000,,192,0.0000,,,,1.0000,0.0052,1.0000,0.0052,0.0000,1.0000,,,0.0000,0.0000,
DL00191_BosheLT02.csv,11.0000,,186,0.0000,,,,1.0000,0.0054,1.0000,0.0054,0.0000,1.0000,,,0.0000,0.0000,
DL00037_SinclairLT03.csv,19.0000,,183,0.0000,,,,1.0000,0.0055,1.0000,0.0055,0.0000,1.0000,,,0.0000,0.0000,
DL00285_Bocci_Rupicapra_rupicapraLT02.csv,16.0000,,359,0.0000,,,,2.0000,0.0056,2.0000,0.0056,0.0000,1.0000,,,0.0000,0.0000,
DL00118_LackLT05.csv,9.0000,,353,0.0000,,,,2.0000,0.0057,2.0000,0.0057,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT22.csv,10.0000,,343,0.0000,,,,2.0000,0.0058,2.0000,0.0058,0.0000,1.0000,,,0.0000,0.0000,
DL00126_Pucek_traps_summer.csv,1.3300,,615,0.0000,,,,4.0000,0.0059,4.0000,0.0059,0.0000,1.0000,,,0.0000,0.0000,
DL00002_DeeveyLT07.csv,8.0000,,166,0.0000,,,,1.0000,0.0060,1.0000,0.0060,0.0000,1.0000,,,0.0000,0.0000,
DL00118_LackLT06.csv,9.0000,,161,0.0000,,,,1.0000,0.0062,1.0000,0.0062,0.0000,1.0000,,,0.0000,0.0000,
DL00037_SinclairLT02.csv,19.0000,,155,0.0000,,,,1.0000,0.0065,1.0000,0.0065,0.0000,1.0000,,,0.0000,0.0000,
DL00248_BradleyLT01.csv,15.0000,,302,0.0000,,,,2.0000,0.0066,2.0000,0.0066,0.0000,1.0000,,,0.0000,0.0000,
DL00087_WolfeLT02.csv,16.0000,,56,0.0000,,,,1.0000,0.0067,1.0000,0.0067,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT06.csv,8.0000,,300,0.0000,,,,2.0000,0.0067,2.0000,0.0067,0.0000,1.0000,,,0.0000,0.0000,
DL00248_BradleyLT02.csv,14.0000,,144,0.0000,,,,1.0000,0.0069,1.0000,0.0069,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT15.csv,9.0000,,416,0.0000,,,,3.0000,0.0072,3.0000,0.0072,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT03.csv,8.0000,,267,0.0000,,,,2.0000,0.0075,2.0000,0.0075,0.0000,1.0000,,,0.0000,0.0000,
DL00031_Liang_males.csv,2.7500,,124,0.0000,,,,1.0000,0.0081,1.0000,0.0081,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT32.csv,10.0000,,246,0.0000,,,,2.0000,0.0081,2.0000,0.0081,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT29.csv,9.0000,,362,0.0000,,,,3.0000,0.0083,3.0000,0.0083,0.0000,1.0000,,,0.0000,0.0000,
DL00155_LeslieLT01.csv,1.9040,,119,0.0000,,,,1.0000,0.0084,1.0000,0.0084,0.0000,1.0000,,,0.0000,0.0000,
DL00087_WolfeLT06.csv,17.0000,,117,0.0000,,,,1.0000,0.0085,1.0000,0.0085,0.0000,1.0000,,,0.0000,0.0000,
DL00093_ComfortLT07.csv,16.6700,,117,0.0000,,,,1.0000,0.0085,1.0000,0.0085,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT20.csv,9.0000,,341,0.0000,,,,3.0000,0.0088,3.0000,0.0088,0.0000,1.0000,,,0.0000,0.0000,
DL00088_PackerLT01.csv,13.0000,,100,0.0000,,,,1.0000,0.0089,1.0000,0.0089,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT18.csv,8.0000,,432,0.0000,,,,4.0000,0.0093,4.0000,0.0093,0.0000,1.0000,,,0.0000,0.0000,
DL00031_Liang_females.csv,2.5000,,105,0.0000,,,,1.0000,0.0095,1.0000,0.0095,0.0000,1.0000,,,0.0000,0.0000,
DL00067_deBieLT01.csv,11.0000,,105,0.0000,,,,1.0000,0.0095,1.0000,0.0095,0.0000,1.0000,,,0.0000,0.0000,
DL00341_Schaible_Hydra_magnipapillata.csv,2186.0000,,1019,0.0000,,,,10.0000,0.0100,10.0000,0.0100,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT28.csv,10.0000,,500,0.0000,,,,5.0000,0.0100,5.0000,0.0100,0.0000,1.0000,,,0.0000,0.0000,
DL00176_MurieLT04.csv,14.0000,,191,0.0000,,,,2.0000,0.0105,2.0000,0.0105,0.0000,1.0000,,,0.0000,0.0000,
DL00087_WolfeLT03.csv,17.0000,,77,0.0000,,,,1.0000,0.0106,1.0000,0.0106,0.0000,1.0000,,,0.0000,0.0000,
DL00040_BobekLT03.csv,1.0000,,434,0.0000,,,,5.0000,0.0110,5.0000,0.0110,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT26.csv,9.0000,,452,0.0000,,,,5.0000,0.0111,5.0000,0.0111,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT04.csv,8.0000,,265,0.0000,,,,3.0000,0.0113,3.0000,0.0113,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT02.csv,8.0000,,264,0.0000,,,,3.0000,0.0114,3.0000,0.0114,0.0000,1.0000,,,0.0000,0.0000,
DL00313_Ballinger_S_jarrovi.csv,4.0000,,233,0.0000,,,,3.0000,0.0120,3.0000,0.0120,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT16.csv,8.0000,,395,0.0000,,,,5.0000,0.0127,5.0000,0.0127,0.0000,1.0000,,,0.0000,0.0000,
DL00118_LackLT01.csv,8.0000,,78,0.0000,,,,1.0000,0.0128,1.0000,0.0128,0.0000,1.0000,,,0.0000,0.0000,
DL00087_WolfeLT09.csv,17.0000,,272,0.0000,,,,2.0000,0.0129,2.0000,0.0129,0.0000,1.0000,,,0.0000,0.0000,
DL00087_WolfeLT08.csv,16.0000,,198,0.0000,,,,1.0000,0.0130,1.0000,0.0130,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT12.csv,9.0000,,458,0.0000,,,,6.0000,0.0131,6.0000,0.0131,0.0000,1.0000,,,0.0000,0.0000,
DL00013_SpinageLT05_male.csv,22.0000,,70,0.0000,,,,1.0000,0.0143,1.0000,0.0143,0.0000,1.0000,,,0.0000,0.0000,
DL00093_ComfortLT01.csv,15.0000,,70,0.0000,,,,1.0000,0.0143,1.0000,0.0143,0.0000,1.0000,,,0.0000,0.0000,
DL00080_TryonLT49.csv,7.0000,,69,0.0000,,,,1.0000,0.0145,1.0000,0.0145,0.0000,1.0000,,,0.0000,0.0000,
DL00013_SpinageLT07_male.csv,23.0000,,67,0.0000,,,,1.0000,0.0149,1.0000,0.0149,0.0000,1.0000,,,0.0000,0.0000,
DL00052_LawsLT01.csv,29.0000,,133,0.0000,,,,2.0000,0.0150,2.0000,0.0150,0.0000,1.0000,,,0.0000,0.0000,
DL00176_MurieLT02.csv,12.0000,,131,0.0000,,,,2.0000,0.0153,2.0000,0.0153,0.0000,1.0000,,,0.0000,0.0000,
DL00118_LackLT08.csv,7.0000,,125,0.0000,,,,2.0000,0.0160,2.0000,0.0160,0.0000,1.0000,,,0.0000,0.0000,
DL00149_ShibataLT12.csv,7.0000,,123,0.0000,,,,2.0000,0.0163,2.0000,0.0163,0.0000,1.0000,,,0.0000,0.0000,
DL00094_Fox_best.csv,15.0000,,337,0.0000,,,,6.0000,0.0164,6.0000,0.0164,0.0000,1.0000,,,0.0000,0.0000,
DL00013_SpinageLT07_female.csv,20.0000,,61,0.0000,,,,1.0000,0.0164,1.0000,0.0164,0.0000,1.0000,,,0.0000,0.0000,
DL00013_SpinageLT09.csv,16.0000,,423,0.0000,,,,7.0000,0.0165,7.0000,0.0165,0.0000,1.0000,,,0.0000,0.0000,
DL00093_ComfortLT03.csv,12.5000,,28,0.0000,,,,1.0000,0.0167,1.0000,0.0167,0.0000,1.0000,,,0.0000,0.0000,
DL00157_LeslieLT01.csv,2.7120,,59,0.0000,,,,1.0000,0.0169,1.0000,0.0169,0.0000,1.0000,,,0.0000,0.0000,
DL00026_WeiLT01.csv,24.0000,,58,0.0000,,,,1.0000,0.0172,1.0000,0.0172,0.0000,1.0000,,,0.0000,0.0000,
DL00002_DeeveyLT08.csv,11.0000,,285,0.0000,,,,5.0000,0.0175,5.0000,0.0175,0.0000,1.0000,,,0.0000,0.0000,
DL00087_WolfeLT05.csv,16.0000,,94,0.0000,,,,1.0000,0.0179,1.0000,0.0179,0.0000,1.0000,,,0.0000,0.0000,
DL00013_SpinageLT05_female.csv,18.0000,,55,0.0000,,,,1.0000,0.0182,1.0000,0.0182,0.0000,1.0000,,,0.0000,0.0000,
DL00093_ComfortLT02.csv,13.3300,,55,0.0000,,,,1.0000,0.0182,1.0000,0.0182,0.0000,1.0000,,,0.0000,0.0000,
DL00093_ComfortLT05.csv,5.4800,,55,0.0000,,,,1.0000,0.0182,1.0000,0.0182,0.0000,1.0000,,,0.0000,0.0000,
DL00049_LawsLT01.csv,43.0000,,163,0.0000,,,,3.0000,0.0184,3.0000,0.0184,0.0000,1.0000,,,0.0000,0.0000,
DL00166_WoolfLT10.csv,8.0000,,535,0.0000,,,,10.0000,0.0187,10.0000,0.0187,0.0000,1.0000,,,0.0000,0.0000,
DL00120_TokidaLT02_females.csv,21.0000,,52,0.0000,,,,1.0000,0.0192,1.0000,0.0192,0.0000,1.0000,,,0.0000,0.0000,
DL00063_SimmonsLT01.csv,13.0000,,101,0.0000,,,,2.0000,0.0198,2.0000,0.0198,0.0000,1.0000,,,0.0000,0.0000,
DL00091_KellyLT02.csv,13.0000,,79,0.0000,,,,2.0000,0.0200,2.0000,0.0200,0.0000,1.0000,,,0.0000,0.0000,
DL00217_BanfieldLT01.csv,12.0000,,197,0.0000,,,,4.0000,0.0203,4.0000,0.0203,0.0000,1.0000,,,0.0000,0.0000,
DL00101_ComfortLT04.csv,13.0000,,91,0.0000,,,,2.0000,0.0220,2.0000,0.0220,0.0000,1.0000,,,0.0000,0.0000,
DL00176_MurieLT06.csv,14.0000,,90,0.0000,,,,2.0000,0.0222,2.0000,0.0222,0.0000,1.0000,,,0.0000,0.0000,
DL00093_ComfortLT04.csv,22.5000,,41,0.0000,,,,1.0000,0.0244,1.0000,0.0244,0.0000,1.0000,,,0.0000,0.0000,
DL00299_Grant_G_fortis_LT02.csv,9.0000,,1200,0.0000,,,,31.0000,0.0255,31.0000,0.0255,0.0000,1.0000,,,0.0000,0.0000,
DL00091_KellyLT01.csv,5.0000,,49,0.0000,,,,1.0000,0.0256,1.0000,0.0256,0.0000,1.0000,,,0.0000,0.0000,
DL00064_SnyderLT04.csv,0.8270,,37,0.0000,,,,1.0000,0.0270,1.0000,0.0270,0.0000,1.0000,,,0.0000,0.0000,
DL00106_Albert_males.csv,16.5000,,143,0.0000,,,,4.0000,0.0271,4.0000,0.0271,0.0000,1.0000,,,0.0000,0.0000,
DL00064_SnyderLT02.csv,0.5960,,36,0.0000,,,,1.0000,0.0278,1.0000,0.0278,0.0000,1.0000,,,0.0000,0.0000,
DL00120_TokidaLT01_males.csv,20.0000,,72,0.0000,,,,2.0000,0.0278,2.0000,0.0278,0.0000,1.0000,,,0.0000,0.0000,
DL00105_ComfortLT02.csv,13.0000,,70,0.0000,,,,2.0000,0.0286,2.0000,0.0286,0.0000,1.0000,,,0.0000,0.0000,
DL00064_SnyderLT05.csv,0.5580,,34,0.0000,,,,1.0000,0.0294,1.0000,0.0294,0.0000,1.0000,,,0.0000,0.0000,
DL00088_PackerLT02.csv,14.0000,,100,0.0000,,,,3.0000,0.0310,3.0000,0.0310,0.0000,1.0000,,,0.0000,0.0000,
DL00176_MurieLT05.csv,12.0000,,64,0.0000,,,,2.0000,0.0312,2.0000,0.0312,0.0000,1.0000,,,0.0000,0.0000,
DL00064_SnyderLT06.csv,0.6730,,31,0.0000,,,,1.0000,0.0323,1.0000,0.0323,0.0000,1.0000,,,0.0000,0.0000,
DL00013_SpinageLT01_female.csv,11.0000,,93,0.0000,,,,3.0000,0.0323,3.0000,0.0323,0.0000,1.0000,,,0.0000,0.0000,
DL00080_TryonLT09.csv,6.0000,,29,0.0000,,,,1.0000,0.0345,1.0000,0.0345,0.0000,1.0000,,,0.0000,0.0000,
DL00013_SpinageLT01_male.csv,11.0000,,316,0.0000,,,,11.0000,0.0348,11.0000,0.0348,0.0000,1.0000,,,0.0000,0.0000,
DL00118_LackLT03.csv,6.0000,,85,0.0000,,,,3.0000,0.0353,3.0000,0.0353,0.0000,1.0000,,,0.0000,0.0000,
DL00299_Grant_G_scandens_LT02.csv,11.0000,,350,0.0000,,,,12.0000,0.0354,12.0000,0.0354,0.0000,1.0000,,,0.0000,0.0000,
DL00030_RodgersLT01.csv,12.0000,,169,0.0000,,,,6.0000,0.0355,6.0000,0.0355,0.0000,1.0000,,,0.0000,0.0000,
DL00039_age-specific_mortality_Keewatin.csv,4.5000,,1000,0.0000,,,,36.0000,0.0360,36.0000,0.0360,0.0000,1.0000,,,0.0000,0.0000,
DL00080_TryonLT23.csv,7.0000,,27,0.0000,,,,1.0000,0.0370,1.0000,0.0370,0.0000,1.0000,,,0.0000,0.0000,
DL00093_ComfortLT06.csv,2.2500,,27,0.0000,,,,1.0000,0.0370,1.0000,0.0370,0.0000,1.0000,,,0.0000,0.0000,
DL00067_deBieLT02.csv,16.0000,,26,0.0000,,,,1.0000,0.0385,1.0000,0.0385,0.0000,1.0000,,,0.0000,0.0000,
DL00080_TryonLT26.csv,8.0000,,25,0.0000,,,,1.0000,0.0400,1.0000,0.0400,0.0000,1.0000,,,0.0000,0.0000,
DL00240_ModhaLT01.csv,8.0000,,75,0.0000,,,,3.0000,0.0400,3.0000,0.0400,0.0000,1.0000,,,0.0000,0.0000,
DL00105_ComfortLT01.csv,10.0000,,73,0.0000,,,,3.0000,0.0411,3.0000,0.0411,0.0000,1.0000,,,0.0000,0.0000,
DL00064_SnyderLT01.csv,0.4810,,24,0.0000,,,,1.0000,0.0417,1.0000,0.0417,0.0000,1.0000,,,0.0000,0.0000,
DL00157_LeslieLT02.csv,2.4810,,48,0.0000,,,,2.0000,0.0417,2.0000,0.0417,0.0000,1.0000,,,0.0000,0.0000,
DL00092_Comfort_Nycticorax.csv,18.3408,,44,0.0000,,,,2.0000,0.0431,2.0000,0.0431,0.0000,1.0000,,,0.0000,0.0000,
DL00088_PackerLT05.csv,17.0000,,100,0.0000,,,,4.0000,0.0432,4.0000,0.0432,0.0000,1.0000,,,0.0000,0.0000,
DL00080_TryonLT57.csv,8.0000,,23,0.0000,,,,1.0000,0.0435,1.0000,0.0435,0.0000,1.0000,,,0.0000,0.0000,
DL00088_PackerLT04.csv,17.0000,,100,0.0000,,,,4.0000,0.0447,4.0000,0.0447,0.0000,1.0000,,,0.0000,0.0000,
DL00011_HoefsLT01.csv,12.0000,,130,0.0000,,,,6.0000,0.0462,6.0000,0.0462,0.0000,1.0000,,,0.0000,0.0000,
DL00080_TryonLT01.csv,10.0000,,21,0.0000,,,,1.0000,0.0476,1.0000,0.0476,0.0000,1.0000,,,0.0000,0.0000,
DL00080_TryonLT19.csv,10.0000,,21,0.0000,,,,1.0000,0.0476,1.0000,0.0476,0.0000,1.0000,,,0.0000,0.0000,
DL00080_TryonLT32.csv,2.0000,,21,0.0000,,,,1.0000,0.0476,1.0000,0.0476,0.0000,1.0000,,,0.0000,0.0000,
DL00080_TryonLT50.csv,6.0000,,21,0.0000,,,,1.0000,0.0476,1.0000,0.0476,0.0000,1.0000,,,0.0000,0.0000,
DL00080_TryonLT48.csv,8.0000,,20,0.0000,,,,1.0000,0.0500,1.0000,0.0500,0.0000,1.0000,,,0.0000,0.0000,
DL00118_LackLT02.csv,5.0000,,40,0.0000,,,,2.0000,0.0500,2.0000,0.0500,0.0000,1.0000,,,0.0000,0.0000,
DL00300_Alberts_males_postdispersal.csv,20.0000,,360,0.0000,,,,19.0000,0.0521,19.0000,0.0521,0.0000,1.0000,,,0.0000,0.0000,
DL00303_Moss_daughter ma died le 9.csv,45.9459,,150,0.0000,,,,8.0000,0.0521,8.0000,0.0521,0.0000,1.0000,,,0.0000,0.0000,
DL00080_TryonLT03.csv,8.0000,,19,0.0000,,,,1.0000,0.0526,1.0000,0.0526,0.0000,1.0000,,,0.0000,0.0000,
DL00064_SnyderLT03.csv,0.5960,,37,0.0000,,,,2.0000,0.0541,2.0000,0.0541,0.0000,1.0000,,,0.0000,0.0000,
DL00080_TryonLT12.csv,4.0000,,18,0.0000,,,,1.0000,0.0556,1.0000,0.0556,0.0000,1.0000,,,0.0000,0.0000,
DL00080_TryonLT42.csv,4.0000,,18,0.0000,,,,1.0000,0.0556,1.0000,0.0556,0.0000,1.0000,,,0.0000,0.0000,
DL00092_Comfort_Threskiornis.csv,11.6678,,30,0.0000,,,,2.0000,0.0576,2.0000,0.0576,0.0000,1.0000,,,0.0000,0.0000,
DL00080_TryonLT02.csv,9.0000,,17,0.0000,,,,1.0000,0.0588,1.0000,0.0588,0.0000,1.0000,,,0.0000,0.0000,
DL00175_WoodgerdLT01.csv,9.0000,,17,0.0000,,,,1.0000,0.0588,1.0000,0.0588,0.0000,1.0000,,,0.0000,0.0000,
DL00080_TryonLT27.csv,7.0000,,48,0.0000,,,,3.0000,0.0625,3.0000,0.0625,0.0000,1.0000,,,0.0000,0.0000,
DL00106_Albert_females.csv,16.5000,,144,0.0000,,,,9.0000,0.0646,9.0000,0.0646,0.0000,1.0000,,,0.0000,0.0000,
DL00080_TryonLT08.csv,8.0000,,15,0.0000,,,,1.0000,0.0667,1.0000,0.0667,0.0000,1.0000,,,0.0000,0.0000,
DL00080_TryonLT37.csv,3.0000,,14,0.0000,,,,1.0000,0.0714,1.0000,0.0714,0.0000,1.0000,,,0.0000,0.0000,
